0	0.23226832791659127
0	0.43641209931200203
0	0.13623846183050384
0	0.05664177934548305
0	0.21286936539894796
0	0.21990805534726424
0	0.2493793117004349
0	0.13505461754572848
0	0.2791431166409465
0	0.28264102831687
0	0.20368533861677887
0	0.25693495746341066
0	0.13489358848095281
0	0.06233333333333333
0	0.20866636111111025
0	0.21517317849794354
0	0.24945279218107058
0	0.13626654675547514
0	0.12214506172839505
0	0.19534184806145824
0	0.35927151988180483
0	0.5433893088147143
0	0.13535353179465476
0	0.12552088057445202
0	0.3478630677100868
0	NaN
0	NaN
0	NaN
0	0.08683182161753591
0	NaN
0	NaN
0	NaN
0	NaN
0	0.0924836545729403
0	NaN
0	NaN
0	NaN
0	NaN
0	0.07676814058956916
0	NaN
0	NaN
0	NaN
0	NaN
0	0.07549206349206351
0	NaN
0	NaN
0	NaN
0	NaN
0	0.1031309523809524
0	NaN
0	NaN
0	NaN
0	NaN
0	0.07990438397581255
0	NaN
0	NaN
0	NaN
0	NaN
0	NaN
0	NaN
0	NaN
0	0.10808909674981107
0	NaN
0	NaN
0	NaN
0	NaN
0	0.09875255102040818
0	NaN
0	NaN
0	NaN
0	NaN
0	0.09840665154950869
0	NaN
0	NaN
0	NaN
0	NaN
0	0.11326133786848076
0	NaN
0	NaN
0	NaN
0	NaN
0	0.09360657596371884
0	NaN
0	NaN
0	NaN
0	NaN
0	0.10401765778382073
0	0.07970924866278997
0	0.1657608480386326
0	0.08948935617865533
0	NaN
0	NaN
0	NaN
0	NaN
0	0.13237145024987887
0	0.11033204168798466
0	0.10692884505941112
0	NaN
0	NaN
0	NaN
0	NaN
0	0.10603265723047706
0	0.09304290490941625
0	0.10556086148291641
0	0.11917389400039735
0	0.10312186962742403
0	0.10473515016415386
0	NaN
0	NaN
0	NaN
0	NaN
0	0.06459055793549014
0	0.10165728019460125
0	0.10684668074045314
0	0.08180632624428462
0	0.08731850473586823
0	0.0918378775631814
0	NaN
0	NaN
0	NaN
0	NaN
0	0.10563161357927121
0	0.12164541427227155
0	0.12610146389148302
0	0.1204009885494031
0	NaN
0	NaN
0	NaN
0	NaN
0	0.11128602581948914
0	0.1165131570895918
0	0.10385092848770859
0	0.11985217362542609
0	NaN
0	NaN
0	NaN
0	NaN
0	0.11533041384741374
0	0.11948672745674543
0	0.13041721059988648
0	0.11438389967274228
0	NaN
0	NaN
0	NaN
0	NaN
0	0.1081009786535753
0	0.10345850753411841
0	0.1119392633744863
0	0.11952014804018682
0	NaN
0	NaN
