8.17873160951613,0.9999999998491345,3.871954238490061E-12,3.3903405841430306E-33
2.148526286240201,0.9999999999999991,1.4791928389190347E-20,7.491488460681355E-47
10.752347905002937,0.9999999740579226,2.736567883633376E-9,4.120349442426822E-28
2.672273236999256,0.9999999999999974,9.953457363033751E-20,1.4369382350506436E-45
1.5251564543030813,0.9999999999999998,1.447382573855188E-21,2.1070483548275797E-48
2.3917381399156756,0.9999999999999986,3.604037695324982E-20,2.9688193770366865E-46
6.732038064069077,0.9999999999916438,6.180476769104135E-14,2.9974575636453774E-36
5.082011262644046,0.9999999999996918,3.7154909469071994E-16,6.64587552301724E-40
10.939026728310967,0.9999999623164412,4.232344088834252E-9,9.256695080132668E-28
3.421269391745839,0.9999999999999889,1.4125308162367186E-18,9.120777593591909E-44
7.786875575049262,0.9999999999310986,1.3034389001430426E-12,5.212450739025127E-34
10.342197314406425,0.9999999885777284,1.030183020369315E-9,6.829516126744618E-29
1.320188271870884,0.9999999999999999,6.652306916115495E-22,6.427326167895137E-49
1.977135015545394,0.9999999999999994,7.85391918052402E-21,2.823326997149532E-47
4.893352794153385,0.9999999999997887,2.0157115913791747E-16,2.4722803942854235E-40
4.620603978751419,0.9999999999998775,8.245855234963021E-17,5.861360410839422E-41
10.888561379063137,0.9999999659342256,3.763722540042239E-9,7.4414735785119705E-28
8.860422333094085,0.9999999994102077,2.4318384549884285E-11,8.324475385861474E-32
9.081586352395874,0.9999999990820907,4.346416524335409E-11,2.31554977635422E-31
4.457665195860093,0.9999999999999116,4.807818289215028E-17,2.467084002999847E-41
6.084352597953262,0.999999999997712,8.729812943950595E-15,1.1592138334283525E-37
0.32673789824740673,1.0,1.4016895862224696E-23,1.8569913374688638E-51
2.571070878116967,0.9999999999999979,6.909187230445765E-20,8.14681492144767E-46
0.25217344084269566,1.0,1.0427022986849778E-23,1.1900151686954347E-51
1.7870039540217633,0.9999999999999996,3.87060531158825E-21,9.512789781166606E-48
6.893782205226838,0.9999999999884522,9.974666792775075E-14,6.685265163901698E-36
11.963034529908661,0.999999707858217,4.204904719661875E-8,7.129729026624979E-26
1.9586975191751606,0.9999999999999993,7.334868013400441E-21,2.541279602049581E-47
0.18229259234306827,1.0,7.895885914136867E-24,7.836015694461674E-52
2.480332943923346,0.9999999999999982,4.973809906706151E-20,4.8914329331179096E-46
6.094723800590261,0.9999999999976642,9.012347299349786E-15,1.221813300638021E-37
5.41887396869143,0.9999999999993955,1.092190461641511E-15,3.832036203500012E-39
2.8307012357737373,0.9999999999999967,1.7570804855589908E-19,3.4822873662791404E-45
0.9652809101674107,0.9999999999999999,1.7049815823769665E-22,8.100449821743408E-50
10.637858269331453,0.999999979367098,2.0888420819504346E-9,2.5014337092275387E-28
5.790355220977546,0.9999999999987292,3.5145583102317653E-15,2.5921879841508517E-38
4.5435557022251265,0.9999999999998951,6.392505516733192E-17,3.895027690171967E-41
7.781660176756599,0.9999999999318134,1.2844816613420588E-12,5.0833399749322556E-34
0.3814620913033311,1.0,1.7406704107022448E-23,2.5728081813348792E-51
6.543961279164626,0.9999999999942634,3.524468054562025E-14,1.1734463103450713E-36
